split,xml_path,image_path,image_id,base_id,filename,width,height,class_name,xmin,ymin,xmax,ymax,box_width,box_height,box_area,box_area_ratio
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_270.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_270.jpeg,20161222-SPI-AOI-4_270,20161222-SPI-AOI-4,20161222-SPI-AOI-4_270.jpg,600,600,Bad_qiaojiao,562,492,568,531,6,39,234,0.00065
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_270.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_270.jpeg,20161222-SPI-AOI-4_270,20161222-SPI-AOI-4,20161222-SPI-AOI-4_270.jpg,600,600,Bad_podu,554,525,563,541,9,16,144,0.0004
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_270.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_270.jpeg,20161222-SPI-AOI-4_270,20161222-SPI-AOI-4,20161222-SPI-AOI-4_270.jpg,600,600,Bad_podu,84,523,95,545,11,22,242,0.0006722222222222223
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_270.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_270.jpeg,20161222-SPI-AOI-4_270,20161222-SPI-AOI-4,20161222-SPI-AOI-4_270.jpg,600,600,Bad_podu,38,524,48,553,10,29,290,0.0008055555555555556
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_270.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_270.jpeg,20161222-SPI-AOI-4_270,20161222-SPI-AOI-4,20161222-SPI-AOI-4_270.jpg,600,600,Bad_podu,507,515,521,547,14,32,448,0.0012444444444444445
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_90.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_90.jpeg,20161222-SPI-AOI-4_90,20161222-SPI-AOI-4,20161222-SPI-AOI-4_90.jpg,600,600,Bad_podu,551,539,565,560,14,21,294,0.0008166666666666667
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_90.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_90.jpeg,20161222-SPI-AOI-4_90,20161222-SPI-AOI-4,20161222-SPI-AOI-4_90.jpg,600,600,Bad_podu,35,539,47,565,12,26,312,0.0008666666666666666
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_90.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_90.jpeg,20161222-SPI-AOI-4_90,20161222-SPI-AOI-4,20161222-SPI-AOI-4_90.jpg,600,600,Bad_qiaojiao,32,69,38,108,6,39,234,0.00065
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_90.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_90.jpeg,20161222-SPI-AOI-4_90,20161222-SPI-AOI-4,20161222-SPI-AOI-4_90.jpg,600,600,Bad_podu,37,59,46,75,9,16,144,0.0004
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_90.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_90.jpeg,20161222-SPI-AOI-4_90,20161222-SPI-AOI-4,20161222-SPI-AOI-4_90.jpg,600,600,Bad_podu,505,55,516,77,11,22,242,0.0006722222222222223
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_90.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_90.jpeg,20161222-SPI-AOI-4_90,20161222-SPI-AOI-4,20161222-SPI-AOI-4_90.jpg,600,600,Bad_podu,552,47,562,76,10,29,290,0.0008055555555555556
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_90.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_90.jpeg,20161222-SPI-AOI-4_90,20161222-SPI-AOI-4,20161222-SPI-AOI-4_90.jpg,600,600,Bad_podu,79,53,93,85,14,32,448,0.0012444444444444445
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_shuiping.jpeg,20161222-SPI-AOI-4_shuiping,20161222-SPI-AOI-4,20161222-SPI-AOI-4_shuiping.jpg,600,600,Bad_podu,539,551,560,565,21,14,294,0.0008166666666666667
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_shuiping.jpeg,20161222-SPI-AOI-4_shuiping,20161222-SPI-AOI-4,20161222-SPI-AOI-4_shuiping.jpg,600,600,Bad_podu,539,35,565,47,26,12,312,0.0008666666666666666
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_shuiping.jpeg,20161222-SPI-AOI-4_shuiping,20161222-SPI-AOI-4,20161222-SPI-AOI-4_shuiping.jpg,600,600,Bad_qiaojiao,69,32,108,38,39,6,234,0.00065
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_shuiping.jpeg,20161222-SPI-AOI-4_shuiping,20161222-SPI-AOI-4,20161222-SPI-AOI-4_shuiping.jpg,600,600,Bad_podu,59,37,75,46,16,9,144,0.0004
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_shuiping.jpeg,20161222-SPI-AOI-4_shuiping,20161222-SPI-AOI-4,20161222-SPI-AOI-4_shuiping.jpg,600,600,Bad_podu,55,505,77,516,22,11,242,0.0006722222222222223
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_shuiping.jpeg,20161222-SPI-AOI-4_shuiping,20161222-SPI-AOI-4,20161222-SPI-AOI-4_shuiping.jpg,600,600,Bad_podu,47,552,76,562,29,10,290,0.0008055555555555556
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_shuiping.jpeg,20161222-SPI-AOI-4_shuiping,20161222-SPI-AOI-4,20161222-SPI-AOI-4_shuiping.jpg,600,600,Bad_podu,53,79,85,93,32,14,448,0.0012444444444444445
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_shuzhi.jpeg,20161222-SPI-AOI-4_shuzhi,20161222-SPI-AOI-4,20161222-SPI-AOI-4_shuzhi.jpg,600,600,Bad_podu,40,35,61,49,21,14,294,0.0008166666666666667
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_shuzhi.jpeg,20161222-SPI-AOI-4_shuzhi,20161222-SPI-AOI-4,20161222-SPI-AOI-4_shuzhi.jpg,600,600,Bad_podu,35,553,61,565,26,12,312,0.0008666666666666666
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_shuzhi.jpeg,20161222-SPI-AOI-4_shuzhi,20161222-SPI-AOI-4,20161222-SPI-AOI-4_shuzhi.jpg,600,600,Bad_qiaojiao,492,562,531,568,39,6,234,0.00065
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_shuzhi.jpeg,20161222-SPI-AOI-4_shuzhi,20161222-SPI-AOI-4,20161222-SPI-AOI-4_shuzhi.jpg,600,600,Bad_podu,525,554,541,563,16,9,144,0.0004
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_shuzhi.jpeg,20161222-SPI-AOI-4_shuzhi,20161222-SPI-AOI-4,20161222-SPI-AOI-4_shuzhi.jpg,600,600,Bad_podu,523,84,545,95,22,11,242,0.0006722222222222223
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_shuzhi.jpeg,20161222-SPI-AOI-4_shuzhi,20161222-SPI-AOI-4,20161222-SPI-AOI-4_shuzhi.jpg,600,600,Bad_podu,524,38,553,48,29,10,290,0.0008055555555555556
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_shuzhi.jpeg,20161222-SPI-AOI-4_shuzhi,20161222-SPI-AOI-4,20161222-SPI-AOI-4_shuzhi.jpg,600,600,Bad_podu,515,507,547,521,32,14,448,0.0012444444444444445
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_suofang.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_suofang.jpeg,20161222-SPI-AOI-4_suofang,20161222-SPI-AOI-4,20161222-SPI-AOI-4_suofang.jpg,900,900,Bad_podu,59,826,91,847,32,21,672,0.0008296296296296296
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_suofang.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_suofang.jpeg,20161222-SPI-AOI-4_suofang,20161222-SPI-AOI-4,20161222-SPI-AOI-4_suofang.jpg,900,900,Bad_podu,53,52,91,69,38,17,646,0.0007975308641975309
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_suofang.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_suofang.jpeg,20161222-SPI-AOI-4_suofang,20161222-SPI-AOI-4,20161222-SPI-AOI-4_suofang.jpg,900,900,Bad_qiaojiao,737,47,796,56,59,9,531,0.0006555555555555556
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_suofang.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_suofang.jpeg,20161222-SPI-AOI-4_suofang,20161222-SPI-AOI-4,20161222-SPI-AOI-4_suofang.jpg,900,900,Bad_podu,787,55,810,68,23,13,299,0.00036913580246913583
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_suofang.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_suofang.jpeg,20161222-SPI-AOI-4_suofang,20161222-SPI-AOI-4,20161222-SPI-AOI-4_suofang.jpg,900,900,Bad_podu,784,758,817,774,33,16,528,0.0006518518518518518
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_suofang.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_suofang.jpeg,20161222-SPI-AOI-4_suofang,20161222-SPI-AOI-4,20161222-SPI-AOI-4_suofang.jpg,900,900,Bad_podu,785,828,829,843,44,15,660,0.0008148148148148148
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161222-SPI-AOI-4_suofang.xml,data\raw\train_data_augmentation\JPEGImages\20161222-SPI-AOI-4_suofang.jpeg,20161222-SPI-AOI-4_suofang,20161222-SPI-AOI-4,20161222-SPI-AOI-4_suofang.jpg,900,900,Bad_podu,771,117,820,139,49,22,1078,0.0013308641975308642
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-4.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-4.jpeg,20161223-SPI-AOI-4,20161223-SPI-AOI-4,20161223-SPI-AOI-4.jpg,600,600,Bad_podu,37,420,76,435,39,15,585,0.001625
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-4.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-4.jpeg,20161223-SPI-AOI-4,20161223-SPI-AOI-4,20161223-SPI-AOI-4.jpg,600,600,Bad_podu,47,216,71,242,24,26,624,0.0017333333333333333
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-4_180.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-4_180.jpeg,20161223-SPI-AOI-4_180,20161223-SPI-AOI-4,20161223-SPI-AOI-4_180.jpg,600,600,Bad_podu,524,165,563,180,39,15,585,0.001625
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-4_180.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-4_180.jpeg,20161223-SPI-AOI-4_180,20161223-SPI-AOI-4,20161223-SPI-AOI-4_180.jpg,600,600,Bad_podu,529,358,553,384,24,26,624,0.0017333333333333333
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-4_270.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-4_270.jpeg,20161223-SPI-AOI-4_270,20161223-SPI-AOI-4,20161223-SPI-AOI-4_270.jpg,600,600,Bad_podu,165,37,180,76,15,39,585,0.001625
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-4_270.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-4_270.jpeg,20161223-SPI-AOI-4_270,20161223-SPI-AOI-4,20161223-SPI-AOI-4_270.jpg,600,600,Bad_podu,358,47,384,71,26,24,624,0.0017333333333333333
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-4_90.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-4_90.jpeg,20161223-SPI-AOI-4_90,20161223-SPI-AOI-4,20161223-SPI-AOI-4_90.jpg,600,600,Bad_podu,420,524,435,563,15,39,585,0.001625
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-4_90.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-4_90.jpeg,20161223-SPI-AOI-4_90,20161223-SPI-AOI-4,20161223-SPI-AOI-4_90.jpg,600,600,Bad_podu,216,529,242,553,26,24,624,0.0017333333333333333
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-4_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-4_shuiping.jpeg,20161223-SPI-AOI-4_shuiping,20161223-SPI-AOI-4,20161223-SPI-AOI-4_shuiping.jpg,600,600,Bad_podu,524,420,563,435,39,15,585,0.001625
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-4_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-4_shuiping.jpeg,20161223-SPI-AOI-4_shuiping,20161223-SPI-AOI-4,20161223-SPI-AOI-4_shuiping.jpg,600,600,Bad_podu,529,216,553,242,24,26,624,0.0017333333333333333
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-4_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-4_shuzhi.jpeg,20161223-SPI-AOI-4_shuzhi,20161223-SPI-AOI-4,20161223-SPI-AOI-4_shuzhi.jpg,600,600,Bad_podu,37,165,76,180,39,15,585,0.001625
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-4_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-4_shuzhi.jpeg,20161223-SPI-AOI-4_shuzhi,20161223-SPI-AOI-4,20161223-SPI-AOI-4_shuzhi.jpg,600,600,Bad_podu,47,358,71,384,24,26,624,0.0017333333333333333
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-4_suofang.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-4_suofang.jpeg,20161223-SPI-AOI-4_suofang,20161223-SPI-AOI-4,20161223-SPI-AOI-4_suofang.jpg,900,900,Bad_podu,54,630,114,652,60,22,1320,0.0016296296296296295
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-4_suofang.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-4_suofang.jpeg,20161223-SPI-AOI-4_suofang,20161223-SPI-AOI-4,20161223-SPI-AOI-4_suofang.jpg,900,900,Bad_podu,70,324,106,363,36,39,1404,0.0017333333333333333
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-6.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-6.jpeg,20161223-SPI-AOI-6,20161223-SPI-AOI-6,20161223-SPI-AOI-6.jpg,600,600,Bad_podu,42,144,86,160,44,16,704,0.0019555555555555554
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-6.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-6.jpeg,20161223-SPI-AOI-6,20161223-SPI-AOI-6,20161223-SPI-AOI-6.jpg,600,600,Bad_podu,514,242,548,262,34,20,680,0.001888888888888889
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-6_180.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-6_180.jpeg,20161223-SPI-AOI-6_180,20161223-SPI-AOI-6,20161223-SPI-AOI-6_180.jpg,600,600,Bad_podu,514,440,558,456,44,16,704,0.0019555555555555554
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-6_180.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-6_180.jpeg,20161223-SPI-AOI-6_180,20161223-SPI-AOI-6,20161223-SPI-AOI-6_180.jpg,600,600,Bad_podu,52,338,86,358,34,20,680,0.001888888888888889
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-6_270.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-6_270.jpeg,20161223-SPI-AOI-6_270,20161223-SPI-AOI-6,20161223-SPI-AOI-6_270.jpg,600,600,Bad_podu,440,42,456,86,16,44,704,0.0019555555555555554
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-6_270.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-6_270.jpeg,20161223-SPI-AOI-6_270,20161223-SPI-AOI-6,20161223-SPI-AOI-6_270.jpg,600,600,Bad_podu,338,514,358,548,20,34,680,0.001888888888888889
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-6_90.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-6_90.jpeg,20161223-SPI-AOI-6_90,20161223-SPI-AOI-6,20161223-SPI-AOI-6_90.jpg,600,600,Bad_podu,144,514,160,558,16,44,704,0.0019555555555555554
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-6_90.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-6_90.jpeg,20161223-SPI-AOI-6_90,20161223-SPI-AOI-6,20161223-SPI-AOI-6_90.jpg,600,600,Bad_podu,242,52,262,86,20,34,680,0.001888888888888889
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-6_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-6_shuiping.jpeg,20161223-SPI-AOI-6_shuiping,20161223-SPI-AOI-6,20161223-SPI-AOI-6_shuiping.jpg,600,600,Bad_podu,514,144,558,160,44,16,704,0.0019555555555555554
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-6_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-6_shuiping.jpeg,20161223-SPI-AOI-6_shuiping,20161223-SPI-AOI-6,20161223-SPI-AOI-6_shuiping.jpg,600,600,Bad_podu,52,242,86,262,34,20,680,0.001888888888888889
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-6_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-6_shuzhi.jpeg,20161223-SPI-AOI-6_shuzhi,20161223-SPI-AOI-6,20161223-SPI-AOI-6_shuzhi.jpg,600,600,Bad_podu,42,440,86,456,44,16,704,0.0019555555555555554
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-6_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-6_shuzhi.jpeg,20161223-SPI-AOI-6_shuzhi,20161223-SPI-AOI-6,20161223-SPI-AOI-6_shuzhi.jpg,600,600,Bad_podu,514,338,548,358,34,20,680,0.001888888888888889
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-6_suofang.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-6_suofang.jpeg,20161223-SPI-AOI-6_suofang,20161223-SPI-AOI-6,20161223-SPI-AOI-6_suofang.jpg,900,900,Bad_podu,63,215,128,240,65,25,1625,0.002006172839506173
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-6_suofang.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-6_suofang.jpeg,20161223-SPI-AOI-6_suofang,20161223-SPI-AOI-6,20161223-SPI-AOI-6_suofang.jpg,900,900,Bad_podu,770,363,822,392,52,29,1508,0.0018617283950617283
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,48,36,79,50,31,14,434,0.0012055555555555556
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,49,84,78,97,29,13,377,0.0010472222222222222
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,45,132,82,145,37,13,481,0.001336111111111111
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,50,182,82,192,32,10,320,0.0008888888888888889
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,50,229,81,240,31,11,341,0.0009472222222222222
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,48,275,79,290,31,15,465,0.0012916666666666667
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,50,321,81,333,31,12,372,0.0010333333333333334
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,49,369,81,385,32,16,512,0.0014222222222222223
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,50,418,83,432,33,14,462,0.0012833333333333334
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,46,466,82,478,36,12,432,0.0012
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,48,512,83,527,35,15,525,0.0014583333333333334
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,46,560,81,573,35,13,455,0.0012638888888888888
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,518,40,553,49,35,9,315,0.000875
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,525,179,541,193,16,14,224,0.0006222222222222223
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,520,323,552,335,32,12,384,0.0010666666666666667
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,521,373,548,384,27,11,297,0.000825
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,520,420,554,430,34,10,340,0.0009444444444444445
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161223-SPI-AOI-8.xml,data\raw\train_data_augmentation\JPEGImages\20161223-SPI-AOI-8.jpeg,20161223-SPI-AOI-8,20161223-SPI-AOI-8,20161223-SPI-AOI-8.jpg,600,600,Bad_podu,518,514,554,525,36,11,396,0.0011
